"numsessions","numdays","numpurchases","totpurchases","totplaytime","totscore","numlives","numelements","difflevel","skill1","skill2","country","opsys","acquis","trendsession","trendpurchase","y"
6,5,5,8.8400457805842,225.809038121486,101.939981204677,32,30,1,0.73331837532609,0.434276259666149,"5",1,0,1.92790904826192,3.69830250758592,2
3,4,3,4.11817150072003,228.791612145524,97.6300029250701,25,19,3,0.530068353014509,0.642161679007072,"5",0,0,1.75205007749325,-0.473955736455206,1
3,5,1,3.43540542988541,122.396833995826,96.9862152729765,28,17,2,0.353046702854085,0.705461375163685,"5",0,0,1.4602296549229,1.28134352571376,1
10,7,3,8.17911467020414,232.639466303628,100.330367198508,33,22,1,0.492157487912768,0.422710619641492,"6",1,0,0.722778726308738,2.03128110393987,2
12,7,4,3.01293444147168,295.629154400314,97.0176963009184,32,18,1,0.399539343638951,0.193679832951433,"3",1,1,2.3698092629213,-0.312375781477895,4
6,4,3,21.8913037706468,193.813260297172,100.761719726222,34,24,1,0.566742641029559,0.524439771950396,"6",1,0,0.021229016554375,2.60868562582834,1
7,3,1,5.93214541630221,55.1895266015943,93.5443081581671,21,17,3,0.408592822787301,0.615777017853292,"2",1,1,-1.24441262519031,0.155397911239738,3
8,6,3,3.41226740097703,204.626870465985,103.677452437888,30,24,1,0.638220138929376,0.387517964872119,"1",1,0,0.743173357653148,3.01863048102969,3
11,7,4,13.466807558088,308.235390596359,100.294827766409,34,23,1,0.604260450413386,0.613553166436434,"4",1,0,2.49415714148599,1.831594101383,3
9,7,4,6.64601333623444,140.117427122751,93.1253150805775,26,19,2,0.526684581962781,0.470841170548913,"4",1,0,1.29704992365359,0.385267434880059,3
3,5,1,2,185.474415124429,89.6145717937172,25,15,1,0.333175233865059,0.58757258744053,"4",1,1,0.0376159421239139,-0.565886756157178,1
3,4,2,3.9100950940891,111.802456567673,93.6111802003107,18,19,1,0.497814020022329,0.450938109369376,"3",0,1,-0.881002138221653,1.50442646859932,3
1,3,1,2.33791658891691,24.9307397592929,90.015166623396,22,12,1,0.160666087168926,0.531365082366697,"3",1,0,0.549440621942604,-3.29553720703211,4
10,7,2,20.9360329896484,226.497723375512,102.508134611277,39,24,1,0.553937831108976,0.426738464170633,"4",0,0,1.19900407549634,2.51532507608431,1
6,5,2,3.76472572503275,116.816199612915,99.9313992309838,21,22,2,0.532925557883144,0.318613430431767,"6",0,1,0.119520399359796,2.29575653250807,4
5,7,3,22.2109400549328,268.37298292922,103.741108481991,30,24,2,0.55493402837941,0.555043177565078,"6",1,1,2.86129833602507,2.58063576963552,1
7,7,5,6.01482252203033,449.698614375629,117.514240635686,46,28,1,0.616876759873138,0.334313591612689,"2",0,1,5.42594463300995,1.20501904033103,3
4,5,4,7.18012228293419,192.984841149367,103.221596262247,32,23,2,0.57093157173106,0.49233109636082,"6",0,0,0.68196766677713,2.11741307092802,4
9,6,3,5.07325603058041,282.087726766698,107.262996106869,39,26,2,0.636612064916312,0.656048920813293,"3",1,0,2.40749070645163,2.11563339509002,2
5,5,2,16.8215336346635,195.726625719626,99.6858246690552,32,21,1,0.531492705297438,0.514647594631255,"3",1,0,1.18291397935923,1.06359782919438,4
7,7,1,9.81605128611555,235.17670787465,92.2679749087523,38,16,1,0.413993612041405,0.463235727990923,"4",1,0,2.99659941408094,-1.9253733302454,2
5,6,2,7.2612542810005,108.008869929411,95.4124613470727,32,15,2,0.275725803296448,0.628612513268291,"1",1,0,-1.12101736621052,-2.07054777078838,2
6,5,4,8.99215825038309,264.161108057399,102.914864077252,29,25,2,0.519940689064977,0.39890187377211,"4",1,0,3.16167676621961,2.25012258624695,3
13,7,2,3.17768176113129,441.820878607873,106.730983096138,29,25,2,0.5761062756602,0.458502854553981,"1",1,0,4.0982202861672,3.18390677919108,2
8,7,6,11.2256142801653,287.293525939724,106.728467611631,33,29,1,0.702900133690005,0.594271948834079,"3",0,1,1.12217830559523,2.81432412571161,2
10,7,3,10.231834277542,453.860551572117,106.63898137343,33,24,2,0.625416796277246,0.444652518386646,"3",1,0,4.06007514527958,0.324767456063066,2
7,6,3,2,233.589905159565,100.943213086071,34,20,2,0.502145225682813,0.392516330577369,"1",1,0,2.48586688459479,1.51918781083959,4
7,7,2,9.77282180366858,178.898735329635,95.2327187009313,20,17,1,0.312574509708371,0.745887897289281,"4",1,0,0.437569819865659,0.399341460539828,3
5,6,2,7.13585114136444,263.820916047901,104.77949461718,28,22,2,0.665811820740548,0.530863540054755,"5",0,1,1.38753587274203,0.799361077528516,4
7,7,5,22.3186463064215,351.938344163302,105.668513506484,34,28,2,0.710765841770541,0.398681294571263,"3",0,0,3.31100567950919,2.11954803773063,1
8,7,4,5.61659529070582,392.228779492279,105.319463370143,35,26,3,0.659566393403546,0.476976831879032,"1",1,1,3.15161168437912,2.39112093568424,3
6,4,2,2,244.392298854441,92.8798307148754,23,19,2,0.418315619113846,0.400287298356004,"3",1,0,1.20810435265913,0.803684517314943,4
4,4,1,2,26.3501853208401,87.0865498684888,20,15,1,0.458056581990342,0.475118779116222,"4",1,0,-0.960606399447179,-1.51900262857385,1
7,7,4,11.9440438723545,353.836429936654,106.144015214256,38,21,2,0.476506725937549,0.679936076329406,"1",1,0,2.20348047918758,2.66707081910107,2
7,6,1,2.1248217105116,210.182792018141,93.4704205249228,23,18,2,0.424102848152199,0.747170085313771,"3",0,0,1.48543994062639,0.720996514601176,1
4,5,4,7.74433940357852,223.776880978388,102.826458999559,30,23,3,0.525174361538101,0.605340441470436,"1",0,1,1.07725921890912,2.62301743740434,2
4,6,1,2,272.806227378786,100.926764911256,36,18,2,0.466361049226656,0.527585619651794,"6",1,1,2.14656335708719,-1.25823249384569,1
4,7,2,3.83156164748428,171.874529430217,101.171786900609,27,19,2,0.397711117773455,0.319865381173107,"5",0,0,0.110406773741065,0.724998609981507,1
6,7,4,4.42467317287655,296.630785427571,99.7577007940015,33,21,1,0.474515902120409,0.526656572087136,"2",1,0,1.01353210921054,1.94082480342217,4
5,7,1,2.14787899555119,297.99472887582,95.6307044731066,26,15,2,0.370411458858968,0.404853494326253,"5",0,0,3.28604179978269,-0.595188776877582,1
9,7,1,12.7048888488541,330.839275834393,99.4724340957376,35,18,2,0.475029185929117,0.398214902572996,"6",0,0,0.81774092143062,-1.20510361689879,2
5,5,2,2.61597308498586,230.319315116808,96.5022062883172,37,18,1,0.400169954304223,0.388624744547349,"3",0,0,1.58051049643778,1.40328501656381,4
10,6,4,7.06915289411226,394.818059154615,114.070693591564,40,26,1,0.624029263689237,0.474250484407986,"1",0,0,3.49768293027355,1.28055706420544,3
6,6,4,17.7503641505285,254.252072352966,104.641607069323,37,24,3,0.520564021765039,0.593048352186602,"2",0,0,3.23882930034098,1.5241806383239,4
7,7,4,5.31539548439715,302.45532673347,103.054657034846,34,24,2,0.546907260831593,0.481893500872043,"5",0,1,2.02108450488758,1.03281153107633,4
7,7,2,3.34358057759661,184.957012547247,94.9706110796843,31,22,1,0.505661628224238,0.497981118456119,"6",1,0,0.313105840549778,1.94716342679281,4
5,5,1,2,172.511302609382,95.9976468934536,28,16,2,0.320115902774007,0.492115126571291,"6",0,0,0.739753861353934,1.02883622114468,1
5,6,2,8.51892822501144,311.507906307997,97.246407620522,33,21,2,0.558379242747289,0.580979048798846,"5",0,0,1.0907995802394,0.84388177417583,4
6,6,3,17.9738510889411,303.360451912611,105.977956604465,37,24,1,0.595641017677508,0.434356476411463,"5",0,1,0.965904491788294,4.4895556856077,2
9,7,2,17.2032163819774,280.99158017938,100.963796159983,34,22,2,0.508686999023567,0.414153497596399,"6",1,1,2.68360261024812,2.44784684565421,2
9,7,4,5.11782485366682,381.591840626546,102.047197561927,37,26,2,0.59316449134151,0.373789248459246,"4",1,1,2.7044036198341,2.63975648987504,3
7,7,1,2,269.917480506597,94.5359920885354,37,18,2,0.396634793471411,0.494318044959926,"5",0,1,1.31277538538797,-0.267673125395609,1
2,6,2,2.77314749515195,165.518991094531,98.5847820970587,24,16,1,0.33712423120296,0.460028224074763,"1",1,0,1.57426774859262,2.27612449433664,4
4,7,2,2.42652973514992,87.2696759787758,94.2739059298878,31,17,1,0.371206504657741,0.583339620370732,"1",0,0,0.0302725351874169,0.193637604188938,1
8,5,2,3.97042456820591,72.4710728979896,95.1644879700434,28,20,2,0.462977690210325,0.243829182422226,"5",0,0,-0.29527251526586,0.205828734825171,1
4,6,1,2,97.4547868020229,88.5812130769694,20,14,1,0.394286956963185,0.741900261136496,"4",1,0,0.657398103677829,0.316328236207086,1
8,5,3,12.1324357674155,322.877092488121,95.6101302697821,29,22,1,0.470566558574348,0.490850126728824,"3",1,1,2.17059605124539,1.25738402541514,2
5,6,1,17.6000832440115,249.165749976109,98.9679450778975,39,18,2,0.363743526730829,0.578711215504951,"2",1,1,0.90829565909704,-1.12835007193312,1
4,6,3,9.32851252791168,279.338030770916,95.7308895349744,28,19,1,0.502716009130636,0.536577677958091,"1",1,0,2.25969600486012,-0.243194679098326,3
6,6,3,8.34105839182539,176.656746270484,99.7845199714681,38,18,2,0.50842846216244,0.482346962447043,"6",1,0,1.1461986657222,-0.189214884200465,3
7,7,4,5.59052817568867,301.488303678254,103.331589915641,27,22,1,0.586035882280419,0.865346283836815,"4",0,0,2.48028653988688,1.31232934573387,4
2,4,1,2,104.544812249947,91.1553039175809,26,16,1,0.318599099104518,0.570802135510149,"6",1,1,-0.924784323665969,-0.900312792995149,1
13,7,2,4.38629272606628,352.710378795651,105.474038663724,31,22,2,0.577476040673523,0.490079721872703,"2",0,0,0.592251333558754,0.400094877856995,4
6,5,3,2.67930907894261,312.233666798987,102.264022782821,34,20,2,0.524008411086819,0.465359406294909,"4",1,0,3.03266303516908,1.86419983939537,4
6,7,1,2.12092614038463,209.878668008668,93.6809553968708,38,15,1,0.26775915811496,0.384420495984863,"2",1,0,1.71996099767005,1.05276142798656,1
9,7,3,2.38301912233776,337.095138229925,105.365119371125,36,22,1,0.502292563699385,0.50698866133039,"2",0,0,4.02194143110974,1.14918219043542,4
6,7,2,14.7969807122829,269.171598944306,98.4896219659108,32,19,2,0.481802052438269,0.413838069881554,"1",0,0,2.58502472024748,1.68022041865893,3
5,4,1,2,86.1477987902926,94.10896469804,22,18,2,0.477455887166206,0.440478126714778,"1",0,1,-0.514485888100998,1.90678302868233,1
8,7,2,3.98933021337019,226.23542523105,108.380537055059,37,20,2,0.42891819069031,0.58300991679808,"6",0,0,1.07180316960665,-0.712813852318338,3
6,7,2,3.44899488196527,342.883815399534,97.7374750615854,33,17,2,0.361483901018389,0.575654521396236,"4",1,0,3.26420058974963,1.06397314510246,4
6,6,2,7.57963027685777,112.142974791925,90.472850306372,29,15,1,0.402402517755254,0.546473692399132,"1",1,0,1.70338584267879,-1.40380573063458,2
3,6,6,12.8855134533066,206.806163969809,108.857008257387,35,24,1,0.491712217098435,0.488610815230918,"5",0,1,0.336349676133767,1.84458039391768,4
4,4,2,4.9678516204494,219.257783160042,97.8719486072167,27,19,1,0.531809010438726,0.637940336270459,"6",1,0,1.74802884059145,1.68167935248768,4
2,5,1,2.68579314077291,102.035174267931,95.0175068771931,21,19,1,0.46825008939266,0.771706788853118,"1",1,1,-0.453020090324234,2.24772654915552,1
5,6,3,8.44527859263624,183.914059215794,95.1430418395215,29,19,1,0.493834801607463,0.61979782722495,"3",0,0,-1.00002687796731,2.21452984568198,2
8,6,1,2.02655031572593,260.394740779602,97.0313760077772,34,21,1,0.409177429369845,0.335467866693839,"4",1,0,1.66238797442402,1.21724731345863,1
10,7,1,3.8733010610645,469.44737345789,99.5068089986791,32,17,1,0.452048568295162,0.432370200735121,"1",0,1,2.07612763155629,-0.802065665616175,4
6,5,2,9.99786442975086,142.112656881696,91.8626515965839,23,18,1,0.408210745697089,0.409226824274015,"5",0,1,1.96192563166578,-0.232406701673823,2
6,7,2,5.45509535507363,332.008203778727,104.162586144178,30,18,1,0.431591358260057,0.521730084479539,"6",1,0,1.81525185016951,2.1386419485091,3
12,7,3,14.2726791072924,390.673622803485,100.236782358115,45,22,1,0.51601052147203,0.416900493099457,"2",0,0,1.7646948289344,0.253728386471803,2
3,6,5,3.8519051115896,316.714859013034,101.43033931041,32,24,1,0.538508704679489,0.440727032204039,"1",0,0,2.41654790233744,1.86422688892149,1
7,5,1,2,93.5222605426417,91.3052081178211,33,16,1,0.404835719155285,0.568164104110535,"3",1,1,-0.531204216195263,-1.7138261766783,4
7,7,1,4.06505781360899,477.774894663401,106.509661441243,33,18,2,0.486008412555532,0.387589172763208,"6",0,0,3.08303294828418,0.651101819702459,4
8,5,3,10.1025955832182,314.5803012707,101.208258086665,20,22,1,0.56478341148542,0.487004974914966,"3",0,0,0.793005060352714,-0.0331421184836862,2
10,7,2,15.2258609299207,356.159789492889,102.935293951941,35,20,1,0.528773228792153,0.173405439366222,"5",0,0,2.11170346318603,0.71765811382075,4
6,5,3,6.07534211321652,78.7831505953949,98.4573757735471,20,18,2,0.414787804880742,0.55808919645052,"2",0,1,-0.407304487753716,1.25017943040895,3
9,7,3,11.0607490248826,269.748894875255,101.520020801151,36,24,2,0.551788537249454,0.397208460079868,"1",1,1,1.56410968176639,1.58631446674121,2
5,6,4,5.57362594254385,276.554493765359,98.7082713286397,33,22,2,0.543147452774703,0.712422867641614,"4",1,0,1.88067791778408,0.878288530557681,4
5,5,3,13.4592890751023,255.515273999509,102.961793695223,33,24,1,0.609785455140785,0.652402000238253,"6",0,1,1.24925603782262,1.04524371935596,3
4,5,1,7.69379989910568,191.780842852516,97.8159616284583,30,17,1,0.393381875984011,0.563058191228558,"1",0,0,0.7848228792668,-1.23108850562865,3
9,7,2,2,261.593202581463,93.2078555646555,24,17,1,0.3992858397845,0.41797462426407,"4",1,0,1.50101937354608,-1.87580234262098,3
13,7,5,9.13627272527201,493.944788492033,106.230773290248,39,26,2,0.570059282845235,0.63512129334557,"3",0,0,4.43708459782638,-0.0380393645206034,2
8,7,1,8.61430079944205,312.429302152897,98.9304053991079,29,20,1,0.526653064882224,0.660697126583347,"3",1,0,2.83322222567598,0.741721589132703,2
6,5,2,3.80237474520169,170.103280877744,100.303733178818,27,18,2,0.387981130205574,0.382762271007224,"2",0,1,1.22010821203517,0.940925966200492,4
3,6,3,18.2013249818385,239.128567371059,103.109037354918,25,21,2,0.465422004222774,0.576897098875733,"6",0,1,-0.524145909951831,0.111414750747081,4
4,3,2,8.94339580619681,256.692319606108,102.021485404036,29,23,2,0.585789577673169,0.397560187225459,"6",1,1,-0.655510406549894,0.446572875417322,3
2,5,1,3.15484032929194,58.5242202643832,96.083071422898,27,17,3,0.406024872023899,0.538214281306271,"3",1,0,-1.21982014594971,0.613646536342796,1
7,6,3,10.9638772319591,288.457756242179,98.3097659898325,30,22,1,0.59799413410462,0.440542771675942,"1",0,1,1.72188739979154,0.36185150168374,2
2,4,2,5.42339544578832,32.9103889824179,89.9234912102652,23,16,2,0.460397606882976,0.395747919865882,"4",1,0,-0.997684926417009,-2.19052066463054,2
12,7,2,2.86557659107129,447.835127622785,106.089192921099,42,24,1,0.628102706608249,0.578566477429208,"3",1,1,3.26065990970861,2.48688505193261,2
3,5,2,9.9980109635414,127.641467095225,104.742648476471,33,25,1,0.643225400882566,0.444983092434364,"4",1,1,1.11504087134743,2.28105185760443,2
9,7,4,21.1001549997978,331.99272647495,112.079102967371,43,28,3,0.756784493642006,0.591142992683915,"5",0,0,2.38654384787469,1.46965198020743,1
9,7,4,5.72367305410324,303.347975884283,104.195148812591,30,24,1,0.636059653474545,0.552097272162767,"4",1,1,3.52458681411021,3.42302745295553,2
6,5,2,3.79228344661728,360.739154186039,101.596504545116,28,22,2,0.461742880572825,0.590451271230859,"4",1,1,1.21752336592775,0.946332146894095,4
6,6,4,4.83919234493636,226.196908328369,100.498374488603,36,24,1,0.501451983222536,0.587839785233694,"3",1,1,2.89618447042036,2.387761361291,2
6,7,3,5.66823436711734,353.535500089904,103.94567582477,24,21,2,0.501418577491388,0.48008319260267,"5",0,1,3.4108266471871,0.638466484850887,3
3,5,1,2,67.6821504307152,92.6875324123828,28,10,1,0.229498319394428,0.545470951673591,"2",1,0,0.0716039630517056,0.331096311572158,1
8,7,4,10.1881382961514,313.750203340622,102.447033822169,29,25,2,0.544313803894457,0.48969043985251,"6",1,0,1.38190354852503,3.30124170802754,2
11,7,2,2,369.806887450063,96.2860663757399,26,19,2,0.429157314318837,0.653641391826991,"3",1,0,2.56155986226828,1.83133893957029,4
9,7,2,15.2811969539003,407.505179049199,103.6793718655,30,24,2,0.55545846963932,0.696266646543053,"1",1,0,2.7417450142629,1.33101523213751,3
8,7,2,3.07997372744685,383.567547673371,104.064264393259,35,16,1,0.411331837225229,0.236487956203005,"1",1,0,2.35603753385113,-0.254196284738071,4
8,7,4,4.5906862635378,446.332408401485,114.342722266287,39,25,2,0.635079217180651,0.50139475304345,"4",1,0,4.11880024324921,2.20649836693268,4
7,7,3,4.22291864333091,274.482056146149,98.7799247123763,27,19,1,0.468253626674607,0.668358485302789,"1",0,0,1.87116996030123,-1.12250638983821,3
1,4,1,3.56630806434601,93.9484135484784,95.192438180811,12,17,2,0.407761535024245,0.802745863420723,"4",1,1,-0.147738795543286,-0.865529531065198,1
6,3,3,15.0542681900304,49.515705966776,95.605780780255,22,18,2,0.441732044199985,0.484837846231865,"6",1,0,-0.583596593983129,0.494677466323792,4
3,5,3,4.89683133006416,135.930022632717,101.623144973046,24,24,2,0.582011699202841,0.478328852086072,"5",1,0,-0.18685285013049,2.74004567437166,4
2,3,1,2.0491371722288,57.1015654736835,87.385226784506,21,11,1,0.261993840060266,0.732429461646768,"6",1,0,-0.554429627543415,-1.68936336717965,1
3,5,1,2,276.285664089106,92.3268903835995,22,12,1,0.324195031997925,0.599827057702237,"6",1,1,-0.470488299184653,-0.711087026484595,1
10,6,3,2,248.130780374251,97.8739289431871,33,18,1,0.526438295371996,0.42666499777066,"1",1,1,2.75307436919777,2.19212734083465,3
9,5,1,2,119.546504339623,96.3069792449322,31,15,3,0.36044641036632,0.38262388715475,"6",0,1,-0.715451637863272,-2.11168033381307,4
7,6,1,2,71.0296033852966,89.5618812053382,26,12,2,0.303468694426105,0.444070304401231,"4",0,1,0.326042161869349,-1.36536290052381,1
3,4,2,17.9243275973117,112.761443200927,95.4502068135467,29,19,1,0.431202762022299,0.720131461389455,"3",0,0,-0.040851694313335,1.90918817920405,1
7,5,3,13.6504273741537,361.916972014052,105.727434835599,26,23,1,0.561346748495765,0.592314883050078,"3",0,1,2.08541265535176,0.964397946142424,2
3,4,1,5.97995826641463,38.5618317057242,93.4645532591402,21,13,2,0.327891419503755,0.453867678932153,"3",1,0,-1.31222307462404,-1.51174076571864,3
6,6,4,7.97369502994605,228.131547709604,99.2233856219108,31,20,2,0.536246216171925,0.402649689566491,"6",0,0,2.73162377124356,1.96846201116488,3
7,5,1,2,209.801847983261,90.3514966813088,32,16,3,0.437537744740177,0.489827539960607,"3",0,1,-0.218438989642683,1.03584769831238,1
7,6,4,3.21368241336153,335.223362435105,97.957689380731,26,21,1,0.486254882066016,0.560430678863526,"4",1,0,2.60318997886293,1.83941760866508,1
6,6,3,16.330408497807,341.450058804776,102.695771369669,37,23,1,0.553764403264318,0.675813702152781,"6",1,1,3.22114331252961,1.82989539925324,3
7,5,1,12.37836774928,60.2826269059875,86.2283741560907,25,10,1,0.229821947716905,0.576960201321953,"4",1,1,-0.740700191516307,-2.25955714186211,2
7,7,4,4.55529260666386,295.389200689495,103.350604511886,34,24,1,0.560872503657207,0.568575923705299,"3",1,0,2.42756198041703,1.90705829686209,4
2,3,3,5.31903433761609,115.685613670918,99.4774846652489,27,20,2,0.412763957309235,0.51354701941052,"5",0,1,0.144032976561703,0.774122510411397,1
6,7,4,6.24288719964307,367.725353667606,107.693438143454,41,23,1,0.546171530173161,0.540612254295891,"4",1,1,2.17203700587499,1.46693619010505,3
6,6,4,21.2405587948558,179.648619464159,100.066583285526,28,24,1,0.647093638683159,0.366572748298357,"6",0,0,0.457153170030646,2.46745593372661,1
11,7,3,12.5070258463587,495.197965337442,114.644349469233,37,26,2,0.649022200457923,0.63683024388148,"2",1,0,3.95785745684319,2.66740185022762,2
6,6,2,9.91552469848344,216.806128864297,94.224049117338,27,20,2,0.542787581092012,0.336668207136622,"3",0,0,-1.52028723229313,0.572771163979021,2
8,7,3,2.97805217282884,295.483768547448,101.478348938799,30,19,1,0.37423136288128,0.548568698716274,"4",1,1,3.09725781760484,-0.217091035136029,4
6,5,2,19.4284380590413,268.072287004306,95.7570911572048,30,19,1,0.420662846265676,0.457311449676059,"1",1,1,1.02390513156772,1.02960271597572,4
2,3,2,13.5047409548019,176.668532974625,99.7613572430646,20,22,2,0.482538756030785,0.615847863521136,"5",0,0,-0.131748541051769,2.21258625466981,1
3,5,1,2.81397471912434,213.878030373904,97.3599785796228,27,18,1,0.421321765173578,0.552970512676227,"3",0,1,2.6285072285069,-1.5521738429592,1
6,7,4,9.90504132562156,235.133724642644,102.849482221686,34,25,3,0.642498493532624,0.395161690969538,"1",0,0,2.415295628457,1.35735511027191,3
10,7,2,2.71275743085101,191.711593212228,95.4649381366258,30,17,1,0.322857137789003,0.799606410605319,"5",0,1,2.2074213439006,0.918774019396623,1
8,7,3,2.851142690151,535.187133057443,101.653531378313,32,19,2,0.47130972994994,0.558887860499795,"5",1,0,4.73012152072901,1.09787431092819,1
4,4,1,2,174.666500423581,96.8260001431575,25,15,2,0.352804835516838,0.371319146252105,"6",1,0,1.57230039095371,-1.63666810965659,1
7,7,2,17.7060665904568,188.508197457993,97.4410060451144,28,20,2,0.43839062853928,0.596125055065185,"6",0,1,1.41866744712611,0.977170622553698,4
5,3,1,2,85.6554437130886,89.7664982151524,24,16,2,0.351609646972933,0.654204565404285,"6",0,0,1.65794352786768,2.16325295824646,1
6,6,1,10.0476467155796,261.201359608546,97.88687538206,30,21,1,0.411116180360186,0.733607134715935,"3",1,0,3.48216719376894,2.17481886705312,2
6,6,3,3.2116957786332,278.769161010214,99.160677186321,25,22,1,0.485867796068481,0.397126278785221,"4",1,1,1.69023236654793,2.7203025291934,3
9,7,4,7.23191202571409,475.987120741092,107.983103635563,43,26,2,0.661415355287554,0.428601847886254,"5",0,0,2.63811214282349,3.48175640675639,2
5,4,1,2,147.238717097005,96.0179558797771,22,23,1,0.583559762384667,0.445538644002623,"1",0,1,1.03803759845148,2.41413488494667,1
2,4,1,3.29303062077335,35.520946386979,94.7657777281358,27,19,2,0.534946114068723,0.496881594176757,"1",1,0,0.625276390274548,0.921864423370169,1
5,7,3,2.95061068522084,317.909990900711,96.4939797209613,29,18,2,0.444172287143824,0.575817950399602,"4",1,0,1.65482878031506,1.66692533184601,1
6,7,2,10.0067625415843,232.397905256498,97.6563366620463,33,21,1,0.512737643751859,0.627568108504267,"1",1,0,2.63332264946649,0.491273212221606,2
5,4,1,2,191.939453165593,93.5661245293384,28,16,1,0.409840337140339,0.343156856815476,"6",1,0,0.457299625179214,1.13027362033135,1
7,7,4,4.34005387364875,251.869687033119,95.0934878676737,38,21,3,0.645373660038668,0.415859816795535,"4",1,0,1.30190786032326,0.29252012926545,4
7,7,3,17.5392205892998,271.459747762784,102.575218725085,47,20,2,0.481631228679343,0.630053920898481,"4",1,0,0.179756662045928,0.332523989814111,1
10,7,6,8.38746364131351,344.849029505578,107.472987256236,34,25,2,0.569996783964135,0.564291239986962,"6",0,0,4.49231549920781,-0.0327766665935998,3
6,6,2,9.25348556863099,190.729246609317,99.516660355775,21,24,1,0.516845554899933,0.569885095967057,"5",0,0,2.3750200021662,2.48227892126493,3
2,5,3,6.87601951165874,127.360288538178,90.6211952175832,32,21,1,0.45414273262311,0.588595035400338,"4",1,1,0.85279670040884,0.0222713830229012,4
2,4,2,5.7639960256601,11.4368575795029,97.4525420192537,27,20,1,0.468386303673208,0.578023602955162,"3",0,0,1.34560879323317,1.75648562577022,4
1,6,1,2.10178734117399,114.599557728773,92.4981821956695,30,13,1,0.300558226550273,0.425727192497906,"2",0,0,0.089885010889976,0.211919857553129,1
6,5,3,10.1964697651502,211.086864501469,97.7685194634053,29,23,3,0.573338942186619,0.544591273287008,"5",0,0,-0.321866148177201,3.49639246776298,2
4,6,2,18.3189718490671,89.0035357346117,98.2317573473544,23,17,2,0.405197563618669,0.271489399167951,"3",1,0,0.803335974518801,2.02545431477566,4
6,4,1,2,111.544793110679,91.8938108732018,17,13,2,0.299701579263774,0.436799909942962,"1",0,1,-1.60324960283672,0.626053390026678,1
6,5,3,4.51960275553004,231.829722374383,91.602712870591,25,18,1,0.430518049164792,0.583500094480493,"2",0,1,2.55740697129681,-0.840295114659631,2
9,7,4,7.51289791711397,408.702871090828,105.150054092458,38,30,1,0.744762890065824,0.543428354934818,"1",1,0,1.89796147251011,2.72089696865295,2
6,7,2,2,337.988112697005,102.258800625085,35,19,2,0.431490186225542,0.549028468065435,"6",1,0,2.51621630697598,0.0651176751414164,4
8,6,1,15.159598320912,207.77450814362,93.2838943711153,27,14,3,0.355174413680001,0.526207120347308,"1",1,0,2.41232174534041,-0.0271542942082028,3
7,6,3,3.42478076744142,249.998283692187,101.390993394681,30,25,1,0.559396142850358,0.176556850999152,"2",0,0,2.4328739913999,1.88435762220709,4
8,7,3,14.7429200027811,329.686314116787,96.0728279980697,20,21,2,0.494194035439974,0.549217760410583,"4",1,1,3.8396324100456,1.56050653845932,2
3,6,3,8.39071197711715,254.929569073072,99.3207467430214,33,19,2,0.447782060366369,0.441905826723407,"2",1,0,2.34409066851152,0.730753208493966,3
4,5,2,4.18323534206333,145.676539934907,97.7049223735052,30,20,1,0.482281575503402,0.446360533019753,"4",1,1,0.930889034199167,0.0184767306701559,4
8,7,4,6.99260659975422,373.32451744169,103.639636820142,27,23,2,0.600447341111899,0.60375897236195,"5",0,1,1.66666455908941,2.75186977399854,3
8,7,2,8.87758697094072,228.264006439775,98.6887192660779,25,20,1,0.592887998560161,0.752326150796795,"3",1,1,1.11406768721883,1.23321606147706,2
8,7,1,4.76348814076332,169.5156307277,94.7320887370276,30,17,2,0.415245895526782,0.528557596065006,"5",0,1,2.65380736507676,0.143066013477804,4
7,7,4,10.4203372283487,287.008656942087,105.522479574583,27,23,1,0.508105716790532,0.545649407231283,"2",0,1,2.63086531027771,-0.0593960582796944,2
6,5,4,7.09524550641416,330.657971471562,105.24600421943,28,24,1,0.589142925188309,0.590800342945416,"4",1,1,2.34841807789631,0.199441301298293,3
1,3,1,2,144.249613152124,96.1667141513329,30,17,1,0.440840714753532,0.526628223813906,"3",1,0,1.81347357886887,0.532412540450241,1
5,6,3,8.90071354076034,313.586736059148,102.5060335101,39,24,2,0.542329395847088,0.604100764366572,"2",1,0,0.620915986904492,1.49222797045177,3
1,2,1,2,50.0276907027355,94.9292935285263,15,16,2,0.406893458281873,0.534347816681601,"1",1,0,-0.526706904033078,1.94086605275736,1
8,7,5,9.4619054454507,372.482054274629,101.628607285852,30,25,2,0.594054150566613,0.763969653905187,"6",1,0,2.62629921692733,3.79843157525402,2
1,3,1,6.82336082024611,14.7464856479949,96.5361258534034,19,17,1,0.33391569682795,0.63044217125907,"6",1,0,-0.600087655802549,1.20829965957331,1
11,7,1,2,437.652896643338,102.707630540524,38,20,1,0.490135564570216,0.337103616943964,"2",0,0,3.73324144808234,-1.64509852286438,1
8,7,3,2,314.504096540218,99.0165757903162,35,21,1,0.50158341847506,0.463728588423998,"6",1,0,1.63348079706302,2.02167910191571,1
9,7,1,5.20348998230719,232.515754513575,96.0402221412961,26,20,1,0.47618674120972,0.557794038027853,"4",1,1,0.754289783041248,0.644815069554168,3
7,7,4,12.7594133548539,368.566769547992,105.159741502182,38,22,2,0.543723517504713,0.340489809224483,"2",1,1,1.77879433597951,1.13650964704468,2
